temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°)
23.4,0.0,0.0,50.0,24.0,43.0,9.0,18.1,174.0
22.9,0.0,0.0,56.0,4.0,39.0,95.0,14.2,173.0
22.9,0.0,0.0,46.0,3.0,23.0,97.0,14.2,171.0
22.5,0.0,0.0,31.0,0.0,5.0,94.0,12.8,169.0
21.8,0.0,0.0,21.0,0.0,0.0,71.0,12.1,168.0
21.4,0.0,0.0,3.0,0.0,0.0,10.0,13.1,172.0
20.6,0.0,0.0,11.0,0.0,0.0,38.0,13.8,186.0
20.3,0.0,0.0,25.0,4.0,0.0,70.0,12.4,202.0
19.8,0.0,0.0,46.0,17.0,2.0,97.0,11.4,204.0
19.5,0.0,0.0,46.0,20.0,0.0,93.0,9.7,202.0
19.3,0.0,0.0,50.0,21.0,1.0,100.0,9.3,196.0
19.1,0.0,0.0,35.0,6.0,0.0,100.0,8.5,208.0
18.9,0.0,0.0,35.0,5.0,0.0,100.0,7.9,204.0
19.0,0.0,0.0,61.0,34.0,1.0,100.0,6.2,173.0
19.1,0.0,0.0,51.0,24.0,0.0,98.0,7.6,177.0
19.6,0.0,0.0,47.0,19.0,0.0,98.0,7.6,180.0
20.4,0.0,0.0,77.0,34.0,28.0,99.0,9.4,182.0
21.1,0.0,0.0,100.0,39.0,69.0,94.0,10.8,178.0
22.0,0.0,0.0,100.0,82.0,92.0,96.0,14.0,180.0
22.3,0.0,0.0,100.0,70.0,100.0,92.0,17.3,184.0
22.5,0.0,0.0,100.0,54.0,100.0,94.0,17.6,181.0
22.5,0.0,0.0,100.0,44.0,100.0,100.0,16.9,178.0
22.5,0.0,0.0,100.0,46.0,99.0,100.0,16.7,174.0
22.5,0.0,0.0,100.0,52.0,99.0,100.0,15.5,167.0
22.4,0.0,0.0,100.0,89.0,99.0,97.0,15.5,162.0
22.9,0.2,0.2,100.0,99.0,96.0,99.0,13.7,166.0
22.2,1.2,1.2,100.0,59.0,96.0,97.0,13.4,156.0
21.5,0.6,0.6,100.0,96.0,92.0,90.0,14.3,162.0
21.2,0.4,0.4,100.0,19.0,99.0,83.0,15.7,171.0
21.2,0.7,0.7,93.0,10.0,98.0,85.0,16.3,175.0
21.2,0.6,0.6,91.0,13.0,84.0,96.0,15.5,175.0
21.3,0.5,0.5,79.0,4.0,76.0,98.0,15.1,180.0
21.6,0.7,0.7,86.0,10.0,78.0,99.0,13.8,173.0
21.7,0.3,0.3,74.0,10.0,59.0,98.0,14.3,170.0
21.8,1.6,1.6,80.0,15.0,61.0,100.0,15.5,175.0
21.8,1.6,1.6,92.0,47.0,33.0,98.0,15.5,180.0
21.7,0.9,0.9,100.0,99.0,42.0,99.0,14.4,184.0
22.3,0.8,0.8,100.0,76.0,43.0,98.0,14.1,193.0
22.3,1.3,1.3,100.0,88.0,20.0,94.0,10.6,190.0
22.3,1.2,1.2,100.0,100.0,26.0,78.0,11.5,182.0
22.4,0.8,0.8,100.0,100.0,20.0,64.0,12.9,193.0
23.3,0.3,0.3,80.0,66.0,8.0,54.0,13.8,229.0
25.4,0.2,0.2,43.0,28.0,8.0,43.0,13.2,244.0
25.7,0.2,0.2,31.0,21.0,17.0,6.0,11.4,246.0
26.8,0.2,0.2,17.0,7.0,18.0,1.0,10.8,240.0
27.8,0.2,0.2,26.0,13.0,23.0,0.0,11.1,234.0
27.4,0.0,0.0,24.0,6.0,31.0,0.0,11.8,232.0
27.7,0.6,0.6,69.0,24.0,66.0,26.0,12.5,237.0
26.7,0.2,0.2,53.0,18.0,47.0,29.0,9.9,260.0
27.8,0.2,0.2,55.0,14.0,32.0,76.0,3.0,14.0
26.8,0.0,0.0,49.0,14.0,19.0,83.0,3.7,11.0
26.3,0.0,0.0,34.0,2.0,25.0,56.0,3.6,135.0
25.9,0.0,0.0,17.0,6.0,9.0,21.0,5.3,242.0
25.6,0.0,0.0,15.0,9.0,12.0,0.0,6.8,270.0
24.7,0.0,0.0,9.0,5.0,7.0,0.0,8.2,285.0
24.3,0.0,0.0,1.0,0.0,1.0,0.0,10.1,305.0
23.6,0.0,0.0,1.0,0.0,1.0,0.0,10.9,316.0
23.3,0.0,0.0,0.0,0.0,0.0,0.0,10.8,323.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,320.0
22.5,0.0,0.0,0.0,0.0,0.0,0.0,7.9,317.0
21.8,0.0,0.0,0.0,0.0,0.0,0.0,9.7,312.0
22.2,0.0,0.0,7.0,0.0,0.0,23.0,6.4,297.0
23.1,0.0,0.0,0.0,0.0,0.0,0.0,6.5,276.0
24.3,0.0,0.0,0.0,0.0,0.0,0.0,4.7,270.0
25.1,0.0,0.0,4.0,0.0,0.0,14.0,5.8,277.0
26.3,0.0,0.0,16.0,0.0,0.0,53.0,7.8,283.0
27.8,0.0,0.0,16.0,0.0,12.0,29.0,7.6,289.0
28.6,0.0,0.0,13.0,4.0,15.0,0.0,9.5,299.0
29.7,0.0,0.0,30.0,24.0,14.0,0.0,12.4,300.0
30.3,0.0,0.0,15.0,17.0,0.0,0.0,11.8,293.0
30.5,0.0,0.0,9.0,3.0,11.0,0.0,13.5,304.0
31.0,0.0,0.0,9.0,0.0,15.0,0.0,14.3,313.0
31.3,0.0,0.0,2.0,0.0,1.0,5.0,12.0,314.0
30.5,0.0,0.0,2.0,0.0,0.0,8.0,9.2,312.0
29.9,0.0,0.0,13.0,0.0,3.0,36.0,6.2,306.0
29.6,0.0,0.0,18.0,0.0,0.0,59.0,6.4,286.0
28.3,0.0,0.0,25.0,0.0,0.0,82.0,7.4,284.0
27.2,0.0,0.0,29.0,0.0,0.0,95.0,8.6,303.0
26.1,0.0,0.0,28.0,0.0,0.0,93.0,8.9,313.0
25.7,0.0,0.0,19.0,0.0,0.0,62.0,9.2,315.0
25.1,0.0,0.0,6.0,0.0,0.0,20.0,8.7,315.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,321.0
24.7,0.0,0.0,1.0,0.0,0.0,3.0,6.4,322.0
24.2,0.0,0.0,14.0,0.0,0.0,48.0,6.1,320.0
22.9,0.0,0.0,18.0,0.0,0.0,59.0,6.1,315.0
23.2,0.0,0.0,17.0,0.0,0.0,55.0,5.8,330.0
23.2,0.0,0.0,0.0,0.0,0.0,0.0,9.3,332.0
24.8,0.0,0.0,0.0,0.0,0.0,0.0,8.7,343.0
26.7,0.0,0.0,0.0,0.0,0.0,0.0,6.9,354.0
28.2,0.0,0.0,0.0,0.0,0.0,0.0,3.1,54.0
30.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,150.0
30.9,0.0,0.0,0.0,0.0,0.0,0.0,5.8,187.0
30.7,0.0,0.0,0.0,0.0,0.0,0.0,6.4,207.0
30.9,0.0,0.0,0.0,0.0,0.0,0.0,8.4,211.0
31.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,222.0
32.2,0.0,0.0,0.0,0.0,0.0,0.0,10.5,232.0
32.2,0.0,0.0,0.0,0.0,0.0,0.0,9.9,226.0
31.3,0.0,0.0,0.0,0.0,0.0,0.0,7.3,237.0
30.9,0.0,0.0,0.0,0.0,0.0,0.0,5.1,219.0
30.3,0.0,0.0,2.0,0.0,0.0,7.0,6.3,211.0
29.5,0.0,0.0,4.0,0.0,0.0,13.0,6.3,204.0
28.4,0.0,0.0,1.0,0.0,0.0,4.0,6.8,205.0
27.3,0.0,0.0,0.0,0.0,0.0,0.0,7.7,217.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,227.0
26.5,0.0,0.0,0.0,0.0,0.0,0.0,8.7,240.0
25.6,0.0,0.0,0.0,0.0,0.0,0.0,8.2,255.0
25.5,0.0,0.0,0.0,0.0,0.0,0.0,8.3,265.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,270.0
24.7,0.0,0.0,4.0,0.0,0.0,12.0,9.1,277.0
25.6,0.0,0.0,1.0,0.0,0.0,4.0,8.1,302.0
25.9,0.0,0.0,3.0,0.0,0.0,9.0,8.2,299.0
26.9,0.0,0.0,9.0,0.0,0.0,31.0,6.6,292.0
27.7,0.0,0.0,22.0,0.0,0.0,74.0,6.6,299.0
28.6,0.0,0.0,28.0,0.0,0.0,93.0,5.3,332.0
30.0,0.0,0.0,29.0,0.0,0.0,97.0,4.7,360.0
33.7,0.0,0.0,29.0,0.0,0.0,98.0,2.9,30.0
34.5,0.0,0.0,29.0,0.0,0.0,98.0,0.8,117.0
33.2,0.0,0.0,29.0,0.0,0.0,97.0,2.9,180.0
33.0,0.0,0.0,29.0,0.0,0.0,97.0,5.1,184.0
33.5,0.0,0.0,28.0,0.0,0.0,93.0,7.3,189.0
33.9,0.0,0.0,26.0,0.0,0.0,88.0,8.5,192.0
32.6,0.0,0.0,21.0,0.0,0.0,69.0,6.1,180.0
32.2,0.0,0.0,3.0,0.0,0.0,9.0,6.2,187.0
31.5,0.0,0.0,0.0,0.0,0.0,0.0,6.9,189.0
30.9,0.0,0.0,0.0,0.0,0.0,0.0,6.5,199.0
30.2,0.0,0.0,0.0,0.0,0.0,0.0,5.4,217.0
28.7,0.0,0.0,1.0,0.0,0.0,2.0,6.9,231.0
28.2,0.0,0.0,1.0,0.0,0.0,3.0,7.6,245.0
27.4,0.0,0.0,0.0,0.0,0.0,0.0,7.3,250.0
27.3,0.0,0.0,0.0,0.0,0.0,1.0,7.1,255.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,261.0
25.7,0.0,0.0,0.0,0.0,0.0,1.0,6.2,260.0
24.9,0.0,0.0,0.0,0.0,0.0,1.0,5.0,240.0
25.4,0.0,0.0,0.0,0.0,0.0,0.0,3.7,281.0
25.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,256.0
26.5,0.0,0.0,5.0,0.0,0.0,18.0,1.1,198.0
27.7,0.0,0.0,4.0,0.0,0.0,12.0,2.2,171.0
28.7,0.0,0.0,1.0,0.0,0.0,4.0,4.0,170.0
30.7,0.0,0.0,0.0,0.0,0.0,0.0,6.5,177.0
31.4,0.0,0.0,0.0,0.0,0.0,0.0,8.7,185.0
32.2,0.0,0.0,0.0,0.0,0.0,0.0,9.4,184.0
32.7,0.0,0.0,0.0,0.0,0.0,0.0,10.6,170.0
32.8,0.0,0.0,0.0,0.0,0.0,0.0,12.8,158.0
32.3,0.0,0.0,0.0,0.0,0.0,0.0,15.1,155.0
31.5,0.0,0.0,0.0,0.0,0.0,0.0,15.8,156.0
30.7,0.0,0.0,8.0,0.0,0.0,27.0,13.6,148.0
30.2,0.0,0.0,9.0,0.0,0.0,31.0,12.3,148.0
29.5,0.0,0.0,4.0,0.0,0.0,13.0,10.0,150.0
28.5,0.0,0.0,4.0,0.0,0.0,13.0,6.9,152.0
28.1,0.0,0.0,8.0,0.0,0.0,25.0,6.6,151.0
27.3,0.0,0.0,13.0,0.0,0.0,43.0,6.0,147.0
27.1,0.0,0.0,23.0,0.0,0.0,75.0,5.3,152.0
26.9,0.0,0.0,24.0,0.0,0.0,80.0,4.6,162.0
26.6,0.0,0.0,23.0,0.0,0.0,76.0,4.8,167.0
26.3,0.0,0.0,25.0,0.0,0.0,82.0,4.9,163.0
25.7,0.0,0.0,11.0,0.0,0.0,35.0,4.2,149.0
25.3,0.0,0.0,6.0,0.0,0.0,20.0,4.1,142.0
25.6,0.0,0.0,37.0,5.0,22.0,65.0,1.5,76.0
25.7,0.0,0.0,25.0,0.0,16.0,52.0,2.8,140.0
26.0,0.0,0.0,21.0,1.0,17.0,34.0,2.1,211.0
26.8,0.0,0.0,15.0,2.0,15.0,14.0,1.1,162.0
28.4,0.0,0.0,5.0,2.0,3.0,4.0,1.1,162.0
29.9,0.0,0.0,17.0,9.0,5.0,19.0,1.4,90.0
30.7,0.0,0.0,50.0,30.0,31.0,15.0,2.9,120.0
31.4,0.2,0.2,39.0,14.0,39.0,9.0,5.4,138.0
30.1,0.6,0.6,20.0,5.0,20.0,10.0,7.5,145.0
29.9,0.9,0.9,39.0,14.0,18.0,51.0,8.9,159.0
31.1,0.9,0.9,51.0,1.0,39.0,88.0,5.4,180.0
30.4,1.2,1.2,95.0,24.0,75.0,96.0,1.8,191.0
27.6,1.2,1.2,100.0,17.0,99.0,99.0,2.9,187.0
27.4,0.0,0.0,88.0,16.0,73.0,100.0,5.9,137.0
27.0,0.0,0.0,45.0,0.0,26.0,99.0,6.9,152.0
26.5,0.0,0.0,66.0,0.0,61.0,99.0,4.8,167.0
26.2,0.0,0.0,68.0,0.0,66.0,95.0,2.2,171.0
25.8,0.0,0.0,32.0,0.0,10.0,87.0,3.5,156.0
25.7,0.0,0.0,29.0,4.0,6.0,74.0,5.7,145.0
25.5,0.0,0.0,17.0,1.0,3.0,49.0,6.0,155.0
25.1,1.7,1.7,23.0,5.0,8.0,44.0,6.9,174.0
24.6,0.0,0.0,24.0,10.0,19.0,13.0,5.8,184.0
24.6,0.0,0.0,25.0,6.0,29.0,8.0,5.7,198.0
24.4,0.0,0.0,55.0,15.0,68.0,1.0,4.8,207.0
25.1,0.0,0.0,25.0,11.0,10.0,31.0,5.4,250.0
25.4,0.0,0.0,100.0,53.0,56.0,97.0,6.1,140.0
26.0,0.0,0.0,100.0,40.0,67.0,79.0,3.7,119.0
26.6,0.0,0.0,56.0,48.0,9.0,24.0,2.9,187.0
27.4,0.0,0.0,74.0,71.0,7.0,21.0,1.3,304.0
29.2,0.0,0.0,100.0,96.0,12.0,37.0,1.3,56.0
29.7,0.0,0.0,89.0,64.0,13.0,80.0,3.4,108.0
30.3,0.0,0.0,100.0,73.0,14.0,92.0,6.4,128.0
30.5,0.2,0.2,62.0,28.0,12.0,99.0,6.6,135.0
29.9,0.8,0.8,43.0,10.0,7.0,99.0,6.0,155.0
29.0,0.0,0.0,47.0,17.0,3.0,99.0,7.8,158.0
28.8,0.0,0.0,41.0,12.0,2.0,98.0,8.3,162.0
28.2,0.0,0.0,47.0,4.0,23.0,97.0,9.0,157.0
27.9,0.0,0.0,56.0,13.0,27.0,93.0,8.9,166.0
27.5,0.0,0.0,43.0,7.0,20.0,82.0,8.8,168.0
27.1,0.0,0.0,38.0,7.0,24.0,56.0,7.2,162.0
26.8,0.0,0.0,38.0,7.0,32.0,43.0,7.5,163.0
26.0,0.0,0.0,44.0,14.0,35.0,35.0,7.3,169.0
25.9,0.0,0.0,26.0,13.0,10.0,26.0,6.8,155.0
25.7,0.0,0.0,24.0,11.0,17.0,13.0,7.9,156.0
25.3,0.0,0.0,29.0,8.0,33.0,6.0,8.4,173.0
25.1,0.0,0.0,34.0,26.0,18.0,0.0,9.5,189.0
24.9,0.0,0.0,30.0,33.0,0.0,0.0,8.7,204.0
24.6,0.0,0.0,39.0,43.0,1.0,0.0,7.9,210.0
24.8,0.0,0.0,37.0,41.0,0.0,0.0,5.7,215.0
24.9,0.0,0.0,52.0,58.0,0.0,0.0,6.1,230.0
25.5,0.0,0.0,50.0,54.0,2.0,0.0,7.2,233.0
26.2,0.0,0.0,44.0,46.0,5.0,0.0,8.4,227.0
27.2,0.0,0.0,49.0,51.0,5.0,0.0,8.0,234.0
28.6,0.0,0.0,60.0,64.0,4.0,0.0,9.6,236.0
29.1,0.0,0.0,59.0,61.0,7.0,0.0,10.1,235.0
30.0,0.0,0.0,58.0,56.0,13.0,0.0,10.4,224.0
30.3,0.0,0.0,35.0,23.0,23.0,0.0,11.5,219.0
30.4,0.0,0.0,30.0,22.0,17.0,0.0,13.2,209.0
30.6,0.0,0.0,35.0,20.0,29.0,0.0,14.1,195.0
30.6,0.0,0.0,25.0,15.0,19.0,0.0,15.2,185.0
30.0,0.0,0.0,34.0,1.0,24.0,63.0,12.8,169.0
29.3,0.0,0.0,59.0,40.0,24.0,28.0,13.3,177.0
28.7,0.0,0.0,35.0,15.0,23.0,26.0,12.7,187.0
28.2,0.0,0.0,37.0,9.0,20.0,55.0,13.2,197.0
27.8,0.0,0.0,42.0,9.0,25.0,64.0,13.9,205.0
27.3,0.0,0.0,41.0,8.0,21.0,69.0,13.5,214.0
27.0,0.0,0.0,37.0,5.0,20.0,68.0,13.9,211.0
26.4,0.0,0.0,29.0,7.0,8.0,59.0,15.8,210.0
26.1,0.0,0.0,32.0,16.0,1.0,58.0,17.2,213.0
26.1,0.1,0.1,78.0,52.0,10.0,85.0,17.9,220.0
26.1,0.0,0.0,100.0,89.0,26.0,97.0,15.8,225.0
26.0,0.0,0.0,100.0,96.0,11.0,100.0,15.3,229.0
25.2,0.0,0.0,72.0,44.0,9.0,89.0,12.6,233.0
25.5,0.0,0.0,100.0,43.0,86.0,90.0,13.5,228.0
25.7,0.6,0.6,100.0,31.0,73.0,97.0,13.9,233.0
25.7,2.8,2.8,100.0,73.0,66.0,98.0,15.6,244.0
26.1,0.4,0.4,100.0,20.0,99.0,99.0,12.9,234.0
26.4,0.5,0.5,94.0,24.0,71.0,100.0,12.9,252.0
26.5,0.3,0.3,62.0,17.0,27.0,100.0,12.3,275.0
26.7,0.7,0.7,82.0,7.0,76.0,100.0,14.7,295.0
26.5,0.7,0.7,89.0,1.0,96.0,100.0,14.8,293.0
26.4,0.0,0.0,89.0,0.0,98.0,100.0,14.0,288.0
26.8,0.0,0.0,52.0,0.0,37.0,100.0,11.2,285.0
27.2,0.0,0.0,30.0,0.0,0.0,99.0,12.5,288.0
27.7,0.0,0.0,48.0,28.0,0.0,75.0,13.8,313.0
27.6,0.0,0.0,41.0,13.0,0.0,97.0,15.3,317.0
26.5,0.0,0.0,29.0,7.0,0.0,76.0,16.1,320.0
25.3,0.0,0.0,28.0,1.0,0.0,91.0,16.4,320.0
24.1,0.0,0.0,24.0,0.0,0.0,80.0,16.5,328.0
22.6,0.0,0.0,24.0,0.0,0.0,79.0,16.1,336.0
22.2,0.0,0.0,15.0,0.0,0.0,50.0,17.1,345.0
21.3,0.0,0.0,10.0,0.0,0.0,33.0,17.4,353.0
20.3,0.0,0.0,8.0,0.0,0.0,27.0,18.0,360.0
19.6,0.0,0.0,5.0,0.0,0.0,16.0,18.5,8.0
18.9,0.0,0.0,1.0,0.0,0.0,4.0,18.0,12.0
17.9,0.0,0.0,2.0,0.0,0.0,5.0,17.6,15.0
18.1,0.0,0.0,1.0,0.0,0.0,4.0,13.6,22.0
18.4,0.0,0.0,0.0,0.0,0.0,0.0,13.5,29.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,36.0
19.7,0.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0
20.9,0.0,0.0,0.0,0.0,0.0,0.0,14.6,52.0
22.4,0.0,0.0,0.0,0.0,0.0,0.0,12.4,60.0
22.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,69.0
23.1,0.0,0.0,0.0,0.0,0.0,0.0,8.5,78.0
23.5,0.0,0.0,0.0,0.0,0.0,0.0,6.8,87.0
23.7,0.0,0.0,0.0,0.0,0.0,0.0,5.9,104.0
23.9,0.0,0.0,0.0,0.0,0.0,0.0,6.2,126.0
24.1,0.0,0.0,0.0,0.0,0.0,0.0,6.6,139.0
23.5,0.0,0.0,0.0,0.0,0.0,0.0,9.5,151.0
22.9,0.0,0.0,0.0,0.0,0.0,0.0,9.8,156.0
22.1,0.0,0.0,0.0,0.0,0.0,0.0,10.6,162.0
20.4,0.0,0.0,0.0,0.0,0.0,0.0,10.5,164.0
19.5,0.0,0.0,0.0,0.0,0.0,0.0,9.2,169.0
18.7,0.0,0.0,0.0,0.0,0.0,0.0,7.6,177.0
18.9,0.0,0.0,0.0,0.0,0.0,0.0,6.6,189.0
19.2,0.0,0.0,0.0,0.0,0.0,0.0,5.5,203.0
18.6,0.0,0.0,0.0,0.0,0.0,0.0,3.4,238.0
18.4,0.0,0.0,0.0,0.0,0.0,0.0,3.4,288.0
18.3,0.0,0.0,0.0,0.0,0.0,0.0,5.4,312.0
17.1,0.0,0.0,0.0,0.0,0.0,0.0,4.1,322.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,309.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,328.0
19.3,0.0,0.0,0.0,0.0,0.0,0.0,3.1,339.0
20.8,0.0,0.0,0.0,0.0,0.0,0.0,2.3,18.0
22.4,0.0,0.0,0.0,0.0,0.0,0.0,2.8,50.0
24.6,0.0,0.0,0.0,0.0,0.0,0.0,3.4,72.0
25.4,0.0,0.0,0.0,0.0,0.0,0.0,4.7,94.0
25.9,0.0,0.0,0.0,0.0,0.0,0.0,4.7,99.0
26.3,0.0,0.0,0.0,0.0,0.0,0.0,4.6,108.0
26.5,0.0,0.0,0.0,0.0,0.0,0.0,5.3,118.0
26.7,0.0,0.0,0.0,0.0,0.0,0.0,7.1,135.0
26.7,0.0,0.0,0.0,0.0,0.0,1.0,9.2,149.0
25.8,0.0,0.0,0.0,0.0,0.0,0.0,9.2,159.0
25.2,0.0,0.0,0.0,0.0,0.0,0.0,11.2,165.0
24.3,0.0,0.0,0.0,0.0,0.0,0.0,11.4,169.0
23.1,0.0,0.0,0.0,0.0,0.0,0.0,10.7,168.0
21.8,0.0,0.0,0.0,0.0,0.0,0.0,10.2,170.0
20.9,0.0,0.0,3.0,0.0,0.0,9.0,9.4,176.0
20.5,0.0,0.0,9.0,0.0,0.0,29.0,8.9,194.0
20.5,0.0,0.0,14.0,0.0,0.0,47.0,8.2,218.0
20.0,0.0,0.0,12.0,0.0,0.0,40.0,8.0,234.0
20.0,0.0,0.0,5.0,0.0,0.0,15.0,7.8,248.0
19.9,0.0,0.0,0.0,0.0,0.0,1.0,7.6,251.0
19.6,0.0,0.0,0.0,0.0,0.0,0.0,7.8,248.0
19.3,0.0,0.0,0.0,0.0,0.0,0.0,6.5,264.0
19.4,0.0,0.0,0.0,0.0,0.0,0.0,6.5,264.0
20.9,0.0,0.0,0.0,0.0,0.0,0.0,5.4,266.0
22.3,0.0,0.0,0.0,0.0,0.0,0.0,5.4,278.0
24.3,0.0,0.0,0.0,0.0,0.0,0.0,4.9,287.0
26.4,0.0,0.0,0.0,0.0,0.0,0.0,3.6,264.0
27.4,0.0,0.0,0.0,0.0,0.0,0.0,4.8,222.0
28.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,215.0
28.8,0.0,0.0,0.0,0.0,0.0,0.0,8.7,218.0
29.2,0.0,0.0,0.0,0.0,0.0,0.0,9.7,219.0
29.4,0.0,0.0,0.0,0.0,0.0,0.0,10.3,209.0
29.5,0.0,0.0,0.0,0.0,0.0,0.0,11.9,194.0
28.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,203.0
27.6,0.0,0.0,0.0,0.0,0.0,0.0,10.6,190.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,182.0
25.2,0.0,0.0,0.0,0.0,0.0,0.0,12.5,192.0
24.5,0.0,0.0,0.0,0.0,0.0,0.0,11.6,202.0
23.5,0.0,0.0,0.0,0.0,0.0,0.0,11.7,214.0
23.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,224.0
22.4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,231.0
21.8,0.0,0.0,0.0,0.0,0.0,0.0,11.7,236.0
21.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,238.0
21.3,0.0,0.0,0.0,0.0,0.0,0.0,10.2,247.0
20.7,0.0,0.0,0.0,0.0,0.0,0.0,9.4,252.0
21.4,0.0,0.0,0.0,0.0,0.0,0.0,6.9,279.0
21.7,0.0,0.0,0.0,0.0,0.0,0.0,8.2,285.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,306.0
24.5,0.0,0.0,0.0,0.0,0.0,0.0,6.7,324.0
26.2,0.0,0.0,0.0,0.0,0.0,0.0,4.6,321.0
28.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,260.0
29.9,0.0,0.0,0.0,0.0,0.0,0.0,8.4,239.0
30.5,0.0,0.0,0.0,0.0,0.0,0.0,11.2,237.0
31.3,0.0,0.0,0.0,0.0,0.0,0.0,11.9,245.0
31.8,0.0,0.0,0.0,0.0,0.0,0.0,12.4,262.0
32.1,0.0,0.0,1.0,0.0,2.0,0.0,11.7,261.0
32.3,0.0,0.0,7.0,0.0,12.0,0.0,10.0,255.0
31.1,0.0,0.0,8.0,0.0,14.0,0.0,8.3,272.0
31.8,0.0,0.0,17.0,0.0,23.0,11.0,4.9,253.0
30.3,0.0,0.0,22.0,0.0,25.0,24.0,4.9,234.0
29.4,0.0,0.0,26.0,0.0,26.0,35.0,5.0,240.0
28.6,0.0,0.0,22.0,0.0,35.0,3.0,6.7,254.0
27.3,0.0,0.0,30.0,3.0,45.0,0.0,6.4,286.0
27.0,0.0,0.0,28.0,6.0,37.0,1.0,6.4,313.0
26.4,0.0,0.0,23.0,2.0,36.0,0.0,9.3,332.0
25.7,0.0,0.0,19.0,0.0,28.0,8.0,8.4,350.0
25.6,0.0,0.0,32.0,0.0,10.0,88.0,8.3,360.0
25.3,0.0,0.0,18.0,0.0,1.0,58.0,9.4,356.0
24.4,0.0,0.0,3.0,0.0,3.0,3.0,9.9,350.0
24.5,0.0,0.0,0.0,0.0,0.0,0.0,10.7,348.0
24.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,345.0
24.9,0.0,0.0,0.0,0.0,0.0,0.0,13.3,357.0
25.5,0.0,0.0,0.0,0.0,0.0,0.0,13.8,7.0
26.1,0.0,0.0,7.0,2.0,8.0,0.0,12.8,16.0
27.3,0.0,0.0,30.0,8.0,38.0,0.0,12.4,17.0
28.2,0.0,0.0,32.0,9.0,39.0,0.0,12.5,18.0
28.6,0.0,0.0,23.0,6.0,29.0,0.0,12.3,21.0
29.0,0.0,0.0,21.0,4.0,29.0,0.0,11.8,20.0
29.0,0.0,0.0,23.0,0.0,38.0,0.0,11.2,15.0
29.0,0.0,0.0,25.0,0.0,41.0,0.0,10.9,17.0
28.5,0.0,0.0,26.0,0.0,44.0,0.0,11.1,25.0
27.6,0.0,0.0,36.0,2.0,57.0,0.0,2.9,90.0
26.9,0.0,0.0,39.0,7.0,55.0,0.0,4.0,117.0
25.9,0.0,0.0,55.0,7.0,51.0,59.0,7.7,127.0
24.1,0.0,0.0,67.0,10.0,46.0,100.0,11.0,128.0
23.2,0.0,0.0,59.0,12.0,30.0,100.0,12.0,131.0
22.5,0.0,0.0,52.0,12.0,20.0,97.0,10.8,143.0
22.4,0.0,0.0,45.0,6.0,19.0,95.0,8.2,157.0
22.0,0.0,0.0,45.0,2.0,22.0,100.0,6.1,177.0
22.2,0.0,0.0,46.0,3.0,25.0,95.0,3.8,197.0
22.0,0.1,0.1,57.0,5.0,41.0,94.0,2.9,240.0
22.3,0.0,0.0,60.0,7.0,41.0,97.0,4.0,297.0
21.8,0.0,0.0,62.0,11.0,45.0,83.0,7.7,323.0
21.9,0.0,0.0,61.0,4.0,61.0,70.0,5.8,4.0
21.8,0.0,0.0,44.0,12.0,56.0,0.0,8.3,2.0
22.3,0.0,0.0,56.0,9.0,79.0,0.0,9.2,11.0
23.1,0.0,0.0,63.0,9.0,91.0,0.0,7.6,19.0
24.1,0.0,0.0,62.0,10.0,88.0,0.0,6.4,38.0
25.6,0.0,0.0,35.0,2.0,56.0,0.0,6.4,38.0
26.2,0.0,0.0,21.0,2.0,32.0,0.0,5.4,53.0
26.5,0.0,0.0,15.0,3.0,21.0,0.0,3.4,58.0
27.3,0.0,0.0,16.0,2.0,24.0,0.0,2.3,51.0
27.7,0.0,0.0,20.0,3.0,28.0,0.0,1.5,104.0
27.7,0.0,0.0,25.0,2.0,39.0,0.0,3.7,151.0
27.3,0.0,0.0,42.0,3.0,66.0,0.0,8.0,172.0
26.8,0.0,0.0,34.0,3.0,52.0,0.0,10.5,149.0
